Timestamp,CPU_Usage,RAM_Usage,Disk_Usage,GPU_Usage
2025-12-15 04:25:32,25,47,83,2
2025-12-15 04:25:35,25,47,83,0
2025-12-15 04:25:39,31,47,83,0
2025-12-15 04:25:42,27,46,83,1
2025-12-15 04:25:46,28,47,83,1
2025-12-15 04:25:50,37,47,83,1
2025-12-15 04:25:53,37,46,83,2
2025-12-15 04:25:57,20,46,83,20
2025-12-15 04:26:00,28,46,83,5
2025-12-15 04:26:04,31,46,83,5
2025-12-15 04:26:07,4,46,83,4
2025-12-15 04:26:11,0,46,83,5
2025-12-15 04:26:15,1,46,83,2
2025-12-15 04:26:19,5,47,83,5
2025-12-15 04:26:22,5,47,83,7
2025-12-15 04:26:26,0,47,83,5
2025-12-15 04:26:30,8,47,83,5
2025-12-15 04:26:33,0,47,83,9
2025-12-15 04:26:37,33,47,83,5
2025-12-15 04:26:41,29,47,83,5
2025-12-15 04:26:45,31,47,83,5
2025-12-15 04:26:48,26,47,83,4
2025-12-15 04:26:52,26,47,83,9
2025-12-15 04:26:55,23,47,83,5
2025-12-15 04:26:59,30,47,83,5
2025-12-15 04:27:03,23,47,83,4
2025-12-15 04:27:06,30,47,83,5
2025-12-15 04:27:10,34,47,83,2
2025-12-15 04:27:13,12,47,83,2
2025-12-15 04:27:17,12,47,83,2
2025-12-15 04:27:21,39,47,83,9
2025-12-15 04:27:24,40,47,83,27
2025-12-15 04:27:28,23,47,83,2
2025-12-15 04:27:32,36,47,83,5
2025-12-15 04:27:35,27,47,83,2
2025-12-15 04:27:39,36,46,83,10
2025-12-15 04:27:42,48,46,83,2
2025-12-15 04:27:46,27,46,83,1
2025-12-15 04:27:49,31,47,83,4
2025-12-15 04:27:53,20,47,83,4
2025-12-15 04:27:57,21,46,83,4
2025-12-15 04:28:00,31,46,83,2
2025-12-15 04:28:04,34,46,83,5
2025-12-15 04:28:07,28,46,83,2
2025-12-15 04:28:11,23,46,83,5
2025-12-15 04:28:14,32,46,83,1
2025-12-15 04:28:18,37,46,83,6
2025-12-15 04:28:22,17,46,83,2
2025-12-15 04:28:25,20,46,83,3
2025-12-15 04:28:29,20,46,83,6
2025-12-15 04:28:32,34,46,83,7
2025-12-15 04:28:36,26,46,83,1
2025-12-15 04:28:40,27,46,83,9
2025-12-15 04:28:43,24,46,83,2
2025-12-15 04:28:47,31,46,83,7
2025-12-15 04:28:51,30,46,83,10
2025-12-15 04:28:54,31,46,83,20
2025-12-15 04:28:58,33,46,83,20
2025-12-15 04:29:02,34,46,83,2
2025-12-15 04:29:05,23,46,83,4
2025-12-15 04:29:09,21,46,83,17
2025-12-15 04:29:13,24,46,83,19
2025-12-15 04:29:16,33,46,83,1
2025-12-15 04:29:20,37,46,83,3
2025-12-15 04:29:23,35,46,83,2
2025-12-15 04:29:27,32,46,83,2
2025-12-15 04:29:31,21,47,83,3
2025-12-15 04:29:34,29,46,83,0
2025-12-15 04:29:38,22,46,83,0
2025-12-15 04:29:41,29,46,83,0
2025-12-15 04:29:45,18,46,83,0
2025-12-15 04:29:49,17,46,83,0
2025-12-15 04:29:52,26,46,83,1
2025-12-15 04:29:56,25,46,83,0
2025-12-15 04:30:00,34,46,83,0
2025-12-15 04:30:03,23,46,83,1
2025-12-15 04:30:07,3,46,83,0
2025-12-15 04:30:10,1,46,83,0
2025-12-15 04:30:14,1,46,83,9
2025-12-15 04:30:18,0,46,83,9
2025-12-15 04:30:22,0,46,83,5
2025-12-15 04:30:25,1,46,83,7
2025-12-15 04:30:29,1,46,83,6
2025-12-15 04:30:33,1,46,83,8
2025-12-15 04:30:36,40,46,83,7
2025-12-15 04:30:40,47,46,83,6
2025-12-15 04:30:44,40,46,83,4
2025-12-15 04:30:48,46,46,83,7
2025-12-15 04:30:51,37,46,83,3
2025-12-15 04:30:55,23,46,83,3
2025-12-15 04:30:58,15,46,83,2
2025-12-15 04:31:02,17,46,83,2
2025-12-15 04:31:06,35,46,83,4
2025-12-15 04:31:09,22,46,83,9
2025-12-15 04:31:13,15,46,83,0
2025-12-15 04:31:16,27,46,83,1
2025-12-15 04:31:20,16,46,83,1
2025-12-15 04:31:23,32,46,83,2
2025-12-15 04:31:27,26,46,83,17
2025-12-15 04:31:31,29,46,83,1
2025-12-15 04:31:34,12,46,83,0
2025-12-15 04:31:38,23,46,83,18
2025-12-15 04:31:41,48,46,83,5
2025-12-15 04:31:45,21,46,83,5
2025-12-15 04:31:49,20,46,83,0
2025-12-15 04:31:52,28,46,83,0
2025-12-15 04:31:56,42,46,83,9
2025-12-15 04:32:00,46,46,83,9
2025-12-15 04:32:04,37,46,83,7
2025-12-15 04:32:07,40,46,83,8
2025-12-15 04:32:11,34,46,83,7
2025-12-15 04:32:15,40,46,83,6
2025-12-15 04:32:18,29,46,83,6
2025-12-15 04:32:22,37,46,83,6
2025-12-15 04:32:26,40,46,83,6
2025-12-15 04:32:30,57,46,83,5
2025-12-15 04:32:33,43,46,83,6
2025-12-15 04:32:37,49,46,83,15
2025-12-15 04:32:41,25,47,83,12
2025-12-15 04:32:44,19,47,83,1
2025-12-15 04:32:48,26,47,83,10
2025-12-15 04:32:51,29,46,83,10
2025-12-15 04:32:55,49,47,83,5
2025-12-15 04:32:59,30,47,83,6
2025-12-15 04:33:02,38,47,83,9
2025-12-15 04:33:06,32,47,83,5
2025-12-15 04:33:10,29,47,83,0
2025-12-15 04:33:13,19,46,83,0
2025-12-15 04:33:17,16,46,83,0
2025-12-15 04:33:21,24,46,83,0
2025-12-15 04:33:24,19,46,83,0
2025-12-15 04:33:28,23,46,83,0
2025-12-15 04:33:31,28,46,83,0
2025-12-15 04:33:35,24,46,83,0
2025-12-15 04:33:39,24,46,83,0
2025-12-15 04:33:42,18,46,83,1
2025-12-15 04:33:46,22,46,83,0
2025-12-15 04:33:50,24,46,83,0
2025-12-15 04:33:53,27,46,83,0
2025-12-15 04:33:57,28,46,83,0
2025-12-15 04:34:00,23,46,83,1
2025-12-15 04:34:04,18,46,83,0
2025-12-15 04:34:08,3,46,83,0
2025-12-15 04:34:11,6,46,83,9
2025-12-15 04:34:15,0,46,83,9
2025-12-15 04:34:19,6,46,83,7
2025-12-15 04:34:22,1,46,83,5
2025-12-15 04:34:26,7,46,83,6
2025-12-15 04:34:30,10,47,83,7
2025-12-15 04:34:34,6,47,83,5
2025-12-15 04:34:37,38,47,83,6
2025-12-15 04:34:41,10,47,83,12
2025-12-15 04:34:44,11,47,83,1
2025-12-15 04:34:48,19,47,83,1
2025-12-15 04:34:52,21,46,83,8
2025-12-15 04:34:55,11,47,83,2
2025-12-15 04:34:59,12,47,83,3
2025-12-15 04:35:02,27,47,83,1
2025-12-15 04:35:06,24,47,83,6
2025-12-15 04:35:10,16,47,83,16
2025-12-15 04:35:13,15,47,83,10
2025-12-15 04:35:17,16,47,83,1
2025-12-15 04:35:20,22,47,83,2
2025-12-15 04:35:24,26,46,83,10
2025-12-15 04:35:28,31,47,83,9
2025-12-15 04:35:31,27,47,83,8
2025-12-15 04:35:35,21,47,83,1
2025-12-15 04:35:39,39,47,83,1
2025-12-15 04:35:42,29,47,83,2
2025-12-15 04:35:46,17,47,83,6
2025-12-15 04:35:49,19,47,83,6
2025-12-15 04:35:53,23,47,83,8
2025-12-15 04:35:57,31,47,83,7
2025-12-15 04:36:00,33,47,83,6
2025-12-15 04:36:04,40,47,83,6
2025-12-15 04:36:07,38,46,83,9
2025-12-15 04:36:11,39,47,83,0
2025-12-15 04:36:15,14,47,83,0
2025-12-15 04:36:18,11,47,83,0
2025-12-15 04:36:22,9,46,83,2
2025-12-15 04:36:26,17,46,83,0
2025-12-15 04:36:29,43,47,83,6
2025-12-15 04:36:33,46,47,83,8
2025-12-15 04:36:37,34,47,83,15
2025-12-15 04:36:41,32,47,83,1
2025-12-15 04:36:44,34,47,83,0
2025-12-15 04:36:48,36,47,83,0
2025-12-15 04:36:51,28,47,83,1
2025-12-15 04:36:55,17,47,83,0
2025-12-15 04:36:59,16,47,83,0
2025-12-15 04:37:02,24,47,83,0
2025-12-15 04:37:06,37,47,83,0
2025-12-15 04:37:10,28,47,83,1
2025-12-15 04:37:13,24,47,83,0
2025-12-15 04:37:17,19,47,83,1
2025-12-15 04:37:20,21,47,83,0
2025-12-15 04:37:24,39,47,83,6
2025-12-15 04:37:28,26,47,83,6
2025-12-15 04:37:32,46,47,83,7
2025-12-15 04:37:35,52,47,83,8
2025-12-15 04:37:39,34,47,83,5
2025-12-15 04:37:43,58,47,83,9
2025-12-15 04:37:47,61,47,83,3
2025-12-15 04:37:50,29,47,83,1
2025-12-15 04:37:54,28,47,83,0
2025-12-15 04:37:57,22,47,83,0
2025-12-15 04:38:01,20,47,83,0
2025-12-15 04:38:05,25,47,83,0
2025-12-15 04:38:09,1,47,83,0
2025-12-15 04:38:12,3,47,83,0
2025-12-15 04:38:16,2,47,83,6
2025-12-15 04:38:20,0,47,83,6
2025-12-15 04:38:23,0,47,83,7
2025-12-15 04:38:27,1,47,83,5
2025-12-15 04:38:31,6,47,83,6
2025-12-15 04:38:35,7,47,83,2
2025-12-15 04:38:38,49,47,83,2
2025-12-15 04:38:42,42,47,83,3
2025-12-15 04:38:46,46,47,83,2
2025-12-15 04:38:50,38,47,83,1
2025-12-15 04:38:53,43,47,83,1
2025-12-15 04:38:57,41,47,83,4
2025-12-15 04:39:01,55,47,83,1
2025-12-15 04:39:05,40,47,83,1
2025-12-15 04:39:08,37,47,83,11
2025-12-15 04:39:12,41,47,83,1
2025-12-15 04:39:16,5,47,83,0
2025-12-15 04:39:19,12,47,83,0
2025-12-15 04:39:23,7,47,83,0
2025-12-15 04:39:27,13,47,83,0
2025-12-15 04:39:30,15,47,83,0
2025-12-15 04:39:34,6,47,83,0
2025-12-15 04:39:37,18,47,83,0
2025-12-15 04:39:41,12,47,83,0
2025-12-15 04:39:45,14,47,83,0
2025-12-15 04:39:48,40,47,83,9
2025-12-15 04:39:52,41,47,83,6
2025-12-15 04:39:56,43,47,83,6
2025-12-15 04:40:00,52,47,83,12
2025-12-15 04:40:04,48,47,83,5
2025-12-15 04:40:07,46,47,83,8
2025-12-15 04:40:11,48,47,83,4
2025-12-15 04:40:15,54,47,83,10
2025-12-15 04:40:18,31,47,83,8
2025-12-15 04:40:22,33,47,83,6
2025-12-15 04:40:26,23,47,83,6
2025-12-15 04:40:29,58,47,83,5
2025-12-15 04:40:33,32,47,83,6
2025-12-15 04:40:36,29,47,83,5
2025-12-15 04:40:40,32,47,83,9
2025-12-15 04:40:43,23,47,83,23
2025-12-15 04:40:47,22,47,83,5
2025-12-15 04:40:51,25,47,83,18
2025-12-15 04:40:54,37,47,83,5
2025-12-15 04:40:58,38,47,83,8
2025-12-15 04:41:01,35,47,83,8
2025-12-15 04:41:05,26,47,83,0
2025-12-15 04:41:08,29,47,83,6
2025-12-15 04:41:12,35,47,83,9
2025-12-15 04:41:15,38,47,83,2
2025-12-15 04:41:19,27,47,83,2
2025-12-15 04:41:22,28,47,83,0
2025-12-15 04:41:26,38,47,83,9
2025-12-15 04:41:29,21,47,83,3
2025-12-15 04:41:33,34,47,83,0
2025-12-15 04:41:37,29,47,83,0
2025-12-15 04:41:40,32,47,83,0
2025-12-15 04:41:44,22,47,83,0
2025-12-15 04:41:47,17,47,83,1
2025-12-15 04:41:51,23,47,83,0
2025-12-15 04:41:54,26,47,83,0
2025-12-15 04:41:58,28,47,83,3
2025-12-15 04:42:01,23,47,83,2
2025-12-15 04:42:05,28,47,83,1
2025-12-15 04:42:08,2,47,83,0
2025-12-15 04:42:12,0,47,83,6
2025-12-15 04:42:15,1,47,83,3
2025-12-15 04:42:19,1,47,83,10
2025-12-15 04:42:23,1,47,83,5
2025-12-15 04:42:26,0,47,83,16
2025-12-15 04:42:30,5,47,83,0
2025-12-15 04:42:33,2,47,83,0
2025-12-15 04:42:37,16,47,83,0
2025-12-15 04:42:41,18,47,83,0
2025-12-15 04:42:44,7,47,83,0
2025-12-15 04:42:48,3,47,83,0
2025-12-15 04:42:51,10,46,83,0
2025-12-15 04:42:55,7,46,83,0
2025-12-15 04:42:59,8,46,83,0
2025-12-15 04:43:02,16,46,83,0
2025-12-15 04:43:06,12,46,83,0
2025-12-15 04:43:09,9,46,83,1
2025-12-15 04:43:13,11,46,83,0
2025-12-15 04:43:17,11,46,83,0
2025-12-15 04:43:20,18,46,83,0
2025-12-15 04:43:24,28,46,83,6
2025-12-15 04:43:28,42,46,83,6
2025-12-15 04:43:32,43,47,83,6
2025-12-15 04:43:35,48,47,83,5
2025-12-15 04:43:39,37,47,83,6
2025-12-15 04:43:43,52,47,83,6
2025-12-15 04:43:46,42,47,83,1
2025-12-15 04:43:50,21,47,83,3
2025-12-15 04:43:54,30,47,83,2
2025-12-15 04:43:57,31,47,83,6
2025-12-15 04:44:01,35,47,83,1
2025-12-15 04:44:05,25,46,83,11
2025-12-15 04:44:09,35,46,83,9
2025-12-15 04:44:12,38,46,83,9
2025-12-15 04:44:16,49,46,83,7
2025-12-15 04:44:20,30,46,83,11
2025-12-15 04:44:23,44,46,83,1
2025-12-15 04:44:27,39,46,83,2
2025-12-15 04:44:30,47,47,83,1
2025-12-15 04:44:34,21,47,83,4
2025-12-15 04:44:37,36,46,83,5
2025-12-15 04:44:41,33,47,83,5
2025-12-15 04:44:45,29,47,83,5
2025-12-15 04:44:48,31,46,83,0
2025-12-15 04:44:52,26,46,83,0
2025-12-15 04:44:56,29,46,83,0
2025-12-15 04:44:59,35,46,83,7
2025-12-15 04:45:03,37,47,83,1
2025-12-15 04:45:06,37,47,83,5
2025-12-15 04:45:10,44,47,83,16
2025-12-15 04:45:14,30,47,83,9
2025-12-15 04:45:17,21,47,83,1
2025-12-15 04:45:21,30,47,83,11
2025-12-15 04:45:24,37,47,83,5
2025-12-15 04:45:28,29,47,83,6
2025-12-15 04:45:32,39,47,83,5
2025-12-15 04:45:35,37,47,83,5
2025-12-15 04:45:39,34,47,83,6
2025-12-16 18:47:39,38,58,95,3
2025-12-16 18:47:43,46,58,95,0
2025-12-16 18:47:47,0,58,95,7
2025-12-16 18:47:50,15,58,95,0
2025-12-16 18:47:54,1,58,95,10
2025-12-16 18:47:57,0,58,95,15
2025-12-16 18:48:01,2,58,95,9
2025-12-16 18:48:05,1,58,95,6
2025-12-16 18:48:08,8,58,95,0
2025-12-16 18:48:12,0,58,95,0
2025-12-16 18:48:15,24,58,95,0
2025-12-16 18:48:19,30,58,95,0
2025-12-16 18:48:22,1,58,95,5
2025-12-16 18:48:26,21,58,95,4
2025-12-16 18:48:29,16,58,95,0
2025-12-16 18:48:33,5,58,95,0
2025-12-16 18:48:36,7,58,95,2
2025-12-16 18:48:40,24,59,95,6
2025-12-16 18:48:43,7,59,95,4
2025-12-16 18:48:47,2,59,95,1
2025-12-16 18:48:50,21,59,95,1
2025-12-16 18:48:54,30,59,95,6
2025-12-16 18:48:58,12,59,95,4
2025-12-16 18:49:01,37,59,95,8
2025-12-16 18:49:05,33,59,95,1
2025-12-16 18:49:08,32,59,95,1
2025-12-16 18:49:12,8,59,95,4
2025-12-16 18:49:15,38,59,95,7
2025-12-16 18:49:19,38,59,95,1
2025-12-16 18:49:22,16,59,95,4
2025-12-16 18:49:26,32,59,95,2
2025-12-16 18:49:45,27,59,95,5
2025-12-16 18:50:01,24,59,95,0
2025-12-16 18:50:05,30,59,95,1
2025-12-16 18:50:08,38,59,95,0
2025-12-16 18:50:12,38,59,95,1
2025-12-16 18:50:15,37,59,95,2
2025-12-16 18:50:19,47,59,95,3
2025-12-16 18:50:22,33,59,95,4
2025-12-16 18:50:26,43,59,95,3
2025-12-16 18:50:29,49,59,95,7
2025-12-16 18:50:33,26,59,95,3
2025-12-16 18:50:37,30,59,95,3
2025-12-16 18:50:40,47,59,95,1
2025-12-16 18:50:44,54,59,95,4
2025-12-16 18:50:47,32,60,95,3
2025-12-16 18:50:51,29,59,95,1
2025-12-16 18:50:54,33,59,95,1
2025-12-16 18:50:58,33,59,95,1
2025-12-16 18:51:01,26,59,95,1
2025-12-16 18:51:05,41,59,95,15
2025-12-16 18:51:09,26,59,95,1
2025-12-16 18:51:12,24,59,95,1
2025-12-16 18:51:16,30,59,95,1
2025-12-16 18:51:19,33,59,95,1
2025-12-16 18:51:23,44,59,95,1
2025-12-16 18:51:26,38,60,95,1
2025-12-16 18:51:30,38,59,95,4
2025-12-16 18:51:34,37,59,95,0
2025-12-16 18:51:37,26,59,95,0
2025-12-16 18:51:41,27,59,95,1
2025-12-16 18:51:44,1,59,95,0
2025-12-16 18:51:48,30,59,95,6
2025-12-16 18:51:51,2,59,95,2
2025-12-16 18:52:07,0,59,95,2
2025-12-16 18:52:10,15,59,95,4
2025-12-16 18:52:14,26,59,95,3
2025-12-16 18:52:17,47,60,95,3
2025-12-16 18:52:21,13,59,95,6
2025-12-16 18:52:24,5,60,95,3
2025-12-16 18:52:28,1,60,95,3
2025-12-16 18:52:31,26,59,95,11
2025-12-16 18:52:35,26,59,95,9
2025-12-16 18:52:38,23,59,95,7
2025-12-16 18:52:42,4,59,95,7
2025-12-16 18:52:46,21,59,95,20
2025-12-16 18:52:49,22,59,95,1
2025-12-16 18:52:53,2,59,95,4
2025-12-16 18:52:56,8,59,95,0
2025-12-16 18:53:00,16,59,95,6
2025-12-16 19:11:07,47,55,96,0
2025-12-16 19:11:08,24,55,96,0
2025-12-16 19:11:10,27,55,96,0
2025-12-16 19:11:11,18,55,96,0
2025-12-16 19:11:13,12,55,96,0
2025-12-16 19:11:14,21,55,96,0
2025-12-16 19:11:15,31,55,96,0
2025-12-16 19:11:17,26,55,96,0
2025-12-16 19:11:18,22,55,96,0
2025-12-16 19:11:20,44,55,96,0
2025-12-16 19:11:21,23,55,96,0
2025-12-16 19:11:22,21,55,96,0
2025-12-16 19:11:24,19,56,96,0
2025-12-16 19:11:25,11,56,96,0
2025-12-16 19:11:26,16,56,96,0
2025-12-16 19:11:28,16,56,96,0
2025-12-16 19:11:29,20,57,96,0
2025-12-16 19:11:30,24,57,96,0
2025-12-16 19:11:32,20,57,96,0
2025-12-16 19:11:33,17,57,96,0
2025-12-16 19:11:34,12,57,96,0
2025-12-16 19:11:36,15,57,96,0
2025-12-16 19:11:37,15,58,96,0
2025-12-16 19:11:39,19,58,96,0
2025-12-16 19:11:40,24,58,96,0
2025-12-16 19:11:41,21,58,96,0
2025-12-16 19:11:43,33,58,96,0
2025-12-16 19:11:44,32,58,96,0
2025-12-16 19:11:46,20,59,96,0
2025-12-16 19:11:47,19,59,96,0
2025-12-16 19:11:48,20,59,96,0
2025-12-16 19:11:50,21,59,96,0
2025-12-16 19:11:51,22,59,96,0
2025-12-16 19:11:52,21,59,96,0
2025-12-16 19:11:54,22,59,96,0
2025-12-16 19:11:55,24,59,96,0
2025-12-16 19:11:56,25,59,96,0
2025-12-16 19:11:58,21,59,96,0
2025-12-16 19:11:59,23,59,96,0
2025-12-16 19:12:01,28,59,96,0
2025-12-16 19:12:02,29,59,96,0
2025-12-16 19:12:03,26,59,96,0
2025-12-16 19:12:05,18,59,96,0
2025-12-16 19:12:06,22,59,96,0
2025-12-16 19:12:07,18,59,96,0
2025-12-16 19:12:09,16,59,96,0
2025-12-16 19:12:10,22,59,96,0
2025-12-16 19:12:12,17,59,96,0
2025-12-16 19:12:13,27,59,96,0
2025-12-16 19:12:14,29,59,96,0
2025-12-16 19:12:16,27,59,96,0
2025-12-16 19:12:17,25,59,96,0
2025-12-16 19:12:18,20,59,96,0
2025-12-16 19:12:20,27,59,96,0
2025-12-16 19:12:21,33,59,96,0
2025-12-16 19:12:22,33,59,96,0
2025-12-16 19:12:24,21,59,96,0
2025-12-16 19:12:25,23,59,96,0
2025-12-16 19:12:26,19,59,96,0
2025-12-16 19:12:28,22,59,96,0
2025-12-16 19:12:29,22,59,96,0
2025-12-16 19:12:30,23,59,96,0
2025-12-16 19:12:32,25,59,96,0
2025-12-16 19:12:33,20,59,96,0
2025-12-16 19:12:34,18,59,96,0
2025-12-16 19:12:36,22,59,96,0
2025-12-16 19:12:37,21,59,96,0
2025-12-16 19:12:38,18,59,96,0
2025-12-16 19:12:40,27,59,96,0
2025-12-16 19:12:41,16,59,96,0
2025-12-16 19:12:43,16,59,96,0
2025-12-16 19:12:44,14,59,96,0
2025-12-16 19:12:45,16,59,96,0
2025-12-16 19:12:47,20,59,96,0
2025-12-16 19:12:48,20,59,96,0
2025-12-16 19:12:49,17,59,96,0
2025-12-16 19:12:51,24,60,96,0
2025-12-16 19:12:52,25,60,96,0
2025-12-16 19:12:53,21,60,96,0
2025-12-16 19:12:55,18,60,96,0
2025-12-16 19:12:56,21,61,96,0
2025-12-16 19:12:57,21,61,96,0
2025-12-16 19:12:59,19,61,96,0
2025-12-16 19:13:00,22,62,96,0
2025-12-16 19:13:01,32,62,96,0
2025-12-16 19:13:03,32,62,96,0
2025-12-16 19:13:04,21,62,96,0
2025-12-16 19:13:06,20,62,96,0
2025-12-16 19:13:07,24,62,96,0
2025-12-16 19:13:08,17,62,96,0
2025-12-16 19:13:10,25,62,96,0
2025-12-16 19:13:11,25,62,96,0
2025-12-16 19:13:12,26,62,96,0
2025-12-16 19:13:14,26,62,96,0
2025-12-16 19:13:15,30,62,96,0
2025-12-16 19:13:17,34,62,96,0
2025-12-16 19:13:18,34,62,96,0
2025-12-16 19:13:19,39,62,96,0
2025-12-16 19:13:21,42,62,96,0
2025-12-16 19:13:22,35,62,96,0
2025-12-16 19:13:23,38,62,96,0
2025-12-16 19:13:25,40,62,96,0
2025-12-16 19:13:26,35,62,96,0
2025-12-16 19:13:27,33,62,96,0
2025-12-16 19:13:29,35,62,96,0
2025-12-16 19:13:30,41,63,96,0
2025-12-16 19:13:32,35,63,96,0
2025-12-16 19:13:33,36,63,96,0
2025-12-16 19:13:34,32,63,96,0
2025-12-16 19:13:36,33,63,96,0
2025-12-16 19:13:37,30,63,96,0
2025-12-16 19:13:38,35,63,96,0
2025-12-16 19:13:40,30,63,96,0
2025-12-16 19:13:41,32,63,96,0
2025-12-16 19:13:42,27,63,96,0
2025-12-16 19:13:44,14,63,96,0
2025-12-16 19:13:45,19,64,96,0
2025-12-16 19:13:46,24,63,96,0
2025-12-16 19:13:48,24,63,96,0
2025-12-16 19:13:49,22,63,96,0
2025-12-16 19:14:11,41,63,96,2
2025-12-16 19:14:56,43,63,96,4
2025-12-16 19:15:00,41,63,96,3
2025-12-16 19:15:03,40,64,96,1
2025-12-16 19:15:07,51,64,96,1
2025-12-16 19:15:10,41,64,96,2
2025-12-16 19:15:14,43,64,96,3
2025-12-16 19:15:17,43,64,96,1
2025-12-16 19:15:21,30,63,96,0
2025-12-16 19:15:24,33,63,96,0
2025-12-16 19:15:28,40,63,96,0
2025-12-16 19:15:31,21,63,96,0
2025-12-16 19:15:35,40,63,96,0
2025-12-16 19:15:38,36,63,96,0
2025-12-16 19:15:42,47,63,96,0
2025-12-16 19:15:45,1,63,96,0
2025-12-16 19:15:49,1,63,96,0
2025-12-16 19:15:52,1,63,96,0
2025-12-16 19:15:56,1,63,96,0
2025-12-16 19:15:59,0,63,96,0
2025-12-16 19:16:03,1,63,96,0
2025-12-16 19:16:06,2,63,96,0
2025-12-16 19:16:10,1,63,96,0
2025-12-16 19:16:13,22,63,96,0
2025-12-16 19:16:17,27,63,96,0
2025-12-16 19:16:21,29,63,96,1
2025-12-16 19:16:24,27,63,96,0
2025-12-16 19:16:28,37,63,96,0
2025-12-16 19:16:31,32,63,96,0
2025-12-16 19:16:35,21,63,96,0
2025-12-16 19:16:38,40,63,96,0
2025-12-16 19:16:42,38,64,96,0
2025-12-16 19:16:45,32,64,96,0
2025-12-16 19:16:49,40,64,96,0
2025-12-16 19:16:52,40,64,96,0
2025-12-16 19:16:56,37,64,96,0
2025-12-16 19:17:00,35,64,96,0
2025-12-16 19:17:03,38,64,96,0
2025-12-16 19:17:07,19,64,96,0
2025-12-16 19:17:10,32,64,96,0
2025-12-16 19:17:14,29,64,96,0
2025-12-16 19:17:17,40,64,96,0
2025-12-16 19:17:21,30,64,96,0
2025-12-16 19:17:24,30,64,96,0
2025-12-16 19:17:28,33,64,96,0
2025-12-16 19:17:31,38,64,96,0
2025-12-16 19:17:35,33,64,96,0
2025-12-16 19:17:38,29,64,96,0
2025-12-16 19:17:42,23,64,96,0
2025-12-16 19:17:45,22,64,96,0
2025-12-16 19:17:49,27,64,96,0
2025-12-16 19:17:52,21,64,96,0
2025-12-16 19:17:56,22,64,96,0
2025-12-16 19:17:59,22,64,96,0
2025-12-16 19:18:03,23,64,96,0
2025-12-16 19:18:06,27,64,96,0
2025-12-16 19:18:10,11,64,96,0
2025-12-16 19:18:14,33,64,96,0
2025-12-16 19:18:17,33,64,96,0
2025-12-16 19:18:21,27,64,96,1
2025-12-16 19:18:24,21,64,96,0
2025-12-16 19:18:28,47,64,96,0
2025-12-16 19:18:31,33,64,96,0
2025-12-16 19:18:35,23,64,96,0
2025-12-16 19:18:38,18,64,96,1
2025-12-16 19:18:42,22,64,96,0
2025-12-16 19:18:45,19,64,96,0
2025-12-16 19:18:49,29,64,96,1
2025-12-16 19:18:53,18,64,96,0
2025-12-16 19:18:56,30,64,96,1
2025-12-16 19:19:00,35,64,96,1
2025-12-16 19:19:03,26,64,96,1
2025-12-16 19:19:07,32,64,96,1
2025-12-16 19:19:10,27,64,96,1
2025-12-16 19:19:14,24,64,96,1
2025-12-16 19:19:17,27,64,96,1
2025-12-16 19:19:21,32,64,96,1
2025-12-16 19:19:24,29,64,96,1
2025-12-16 19:19:28,30,64,96,1
2025-12-16 19:19:31,35,64,96,1
2025-12-16 19:19:35,35,64,96,1
2025-12-16 19:19:38,32,64,96,1
2025-12-16 19:19:42,27,64,96,1
2025-12-16 19:19:46,2,64,96,1
2025-12-16 19:19:49,1,64,96,1
2025-12-16 19:19:53,0,63,96,1
2025-12-16 19:19:56,16,64,96,0
2025-12-16 19:20:00,22,64,96,1
2025-12-16 19:20:03,22,64,96,1
2025-12-16 19:20:07,13,64,96,6
2025-12-16 19:20:10,1,64,96,7
2025-12-16 19:20:14,15,64,96,18
2025-12-16 19:20:17,46,64,96,3
2025-12-16 19:20:21,36,63,96,1
2025-12-16 19:20:25,7,63,96,1
2025-12-16 19:20:28,24,64,96,12
2025-12-16 19:20:32,13,63,96,2
2025-12-16 19:20:35,36,64,96,16
2025-12-16 19:20:39,46,64,96,2
2025-12-16 19:20:42,23,63,96,1
2025-12-16 19:20:46,15,63,96,0
2025-12-16 19:20:50,10,63,96,0
2025-12-16 19:20:53,12,63,96,0
2025-12-16 19:20:57,12,63,96,0
2025-12-16 19:21:00,19,63,96,0
2025-12-16 19:21:04,16,63,96,0
2025-12-16 19:21:07,12,63,96,0
2025-12-16 19:21:11,16,63,96,0
2025-12-16 19:21:15,21,63,96,9
2025-12-16 19:21:18,38,63,96,4
2025-12-16 19:21:22,35,63,96,12
2025-12-16 19:21:25,38,63,96,2
2025-12-16 19:21:29,18,63,96,2
2025-12-16 19:21:32,29,63,96,8
2025-12-16 19:21:36,21,63,96,0
2025-12-16 19:21:39,21,63,96,0
2025-12-16 19:21:43,22,63,96,10
2025-12-16 19:21:46,27,63,96,1
2025-12-16 19:21:50,18,63,96,22
2025-12-16 19:21:54,44,64,96,7
2025-12-16 19:21:57,27,64,96,7
2025-12-16 19:22:01,38,64,96,19
2025-12-16 19:22:05,46,64,96,1
2025-12-16 19:22:08,46,64,96,5
2025-12-16 19:22:12,19,64,96,1
2025-12-16 19:22:15,19,64,96,0
2025-12-16 19:22:19,22,64,96,0
2025-12-16 19:22:22,27,64,96,0
2025-12-16 19:22:26,18,64,96,0
2025-12-16 19:22:29,27,64,96,0
2025-12-16 19:22:33,44,64,96,9
